250769,Zelkova serrata,"zelkova, Japanese",-76.62316944,39.31930978
250771,Acer saccharum,"maple, sugar",-76.62385681,39.31987869
250772,Acer saccharinum,"maple, silver",-76.62233281,39.3197018
250773,Acer platanoides,"maple, Norway",-76.6236101,39.31956684
250775,Quercus palustris,"oak, pin",-76.62343802,39.31953889
250776,Acer x freemanii,"maple, Freeman",-76.62367998,39.3198614
250778,Quercus palustris,"oak, pin",-76.62338383,39.3192822
250782,Pinus nigra,"pine, Austrian",-76.62315447,39.32354958
250783,Pyrus calleryana,"pear, callery",-76.62181206,39.32365291
250789,Liquidambar styraciflua,"sweetgum, American",-76.62036127,39.32338373
254831,Taxodium distichum,"baldcypress, common",-76.62908899,39.32314945
254835,Tilia cordata,"linden, littleleaf",-76.62796762,39.3233381
254836,Lagerstroemia indica,"crapemyrtle, common",-76.62840353,39.3221187
254837,Acer buergerianum,"maple, trident",-76.62802039,39.32282879
254838,Carpinus caroliniana,"hornbeam, American",-76.62934983,39.32172282
254839,Tilia cordata,"linden, littleleaf",-76.62805414,39.3223467
254840,Morus alba,"mulberry, white",-76.62761797,39.32213112
254841,Malus pumila,"apple, common",-76.62773538,39.32215171
254842,Tilia cordata,"linden, littleleaf",-76.62787371,39.3227239
254843,Ilex opaca,"holly, American",-76.62828421,39.32215658
254844,Acer rubrum,"maple, red",-76.62878334,39.32204184
254845,Tilia cordata,"linden, littleleaf",-76.62783568,39.32322365
254846,Diospyros virginiana,"persimmon, common",-76.62771161,39.32209655
254849,Tilia cordata,"linden, littleleaf",-76.62789653,39.32248708
254850,Acer buergerianum,"maple, trident",-76.62785612,39.32301147
254853,Tilia cordata,"linden, littleleaf",-76.62781477,39.3235307
254878,Morus alba,"mulberry, white",-76.62736178,39.32371217
254880,Acer rubrum,"maple, red",-76.62692604,39.32361528
254881,Acer saccharinum,"maple, silver",-76.62684547,39.32336761
254883,Acer rubrum,"maple, red",-76.62708219,39.32271397
254884,Prunus serotina,"cherry, black",-76.62742233,39.32240988
254886,Quercus phellos,"oak, willow",-76.62728971,39.32286275
254887,Nyssa sylvatica,blackgum,-76.62688872,39.32365407
254888,Tilia americana,"linden, American",-76.6273218,39.32325548
254890,Quercus phellos,"oak, willow",-76.62706009,39.32344097
260210,Platanus x acerifolia,"planetree, London",-76.61919704,39.30656678
260211,Platanus x acerifolia,"planetree, London",-76.61896531,39.30660583
260213,Pyrus calleryana,"pear, callery",-76.61976969,39.30654685
260229,Amelanchier spp.,"serviceberry, spp.",-76.61855566,39.30647049
260234,Zelkova serrata,"zelkova, Japanese",-76.6173174,39.30669515
