collection_date,latitude,longitude,Enterococcus Bacteria (MPN/100mL) - A2LA Lab,Enterococcus Bacteria (MPN/100mL) - BWB Lab
2014-05-01,39.160976,-76.528152,1480.0,
2014-05-01,39.213125,-76.4534,20.0,
2014-05-01,39.175159,-76.523868,660.0,
2014-05-01,39.246741,-76.491001,440.0,
2014-05-01,39.223374,-76.56862,1210.0,
2014-05-01,39.254541,-76.573837,3130.0,
2014-05-01,39.235341,-76.555953,170.0,
2014-05-01,39.213094,-76.522536,5170.0,
2014-05-01,39.187325,-76.494584,20.0,
2014-05-01,39.181426,-76.458249,0.0,
2014-05-01,39.283701,-76.603718,12000.0,
2014-05-01,39.276857,-76.596738,6130.0,
2014-05-01,39.276491,-76.584021,2280.0,
2014-05-01,39.262607,-76.575771,5480.0,
2014-05-01,39.197375,-76.574604,2760.0,
2014-05-07,39.153209,-76.507068,0.0,
2014-05-07,39.160976,-76.528152,10.0,
2014-05-07,39.175159,-76.523868,0.0,
2014-05-07,39.223374,-76.56862,0.0,
2014-05-07,39.213094,-76.522536,20.0,
2014-05-07,39.197375,-76.574604,0.0,
2014-05-07,39.126776,-76.445482,0.0,
2014-05-14,39.254541,-76.573837,10.0,
2014-05-14,39.235341,-76.555953,10.0,
2014-05-14,39.283701,-76.603718,440.0,
2014-05-14,39.276857,-76.596738,20.0,
2014-05-14,39.276491,-76.584021,20.0,
2014-05-14,39.276674,-76.573921,0.0,
2014-05-14,39.262607,-76.575771,0.0,
2014-05-14,39.263507,-76.623106,10.0,
2014-05-14,39.248491,-76.610539,140.0,
2014-05-14,39.25579,-76.610105,0.0,
2014-05-14,39.254674,-76.594605,0.0,
2014-05-21,39.153209,-76.507068,0.0,
2014-05-21,39.160976,-76.528152,0.0,
2014-05-21,39.213125,-76.4534,0.0,
2014-05-21,39.175159,-76.523868,10.0,
2014-05-21,39.246741,-76.491001,0.0,
2014-05-21,39.223374,-76.56862,0.0,
2014-05-21,39.213094,-76.522536,0.0,
2014-05-21,39.187325,-76.494584,0.0,
2014-05-21,39.181426,-76.458249,0.0,
2014-05-21,39.197375,-76.574604,10.0,
2014-05-21,39.126776,-76.445482,10.0,
2014-06-12,39.283701,-76.603718,570.0,
2014-06-12,39.276857,-76.596738,2610.0,
2014-06-12,39.276491,-76.584021,1420.0,
2014-06-12,39.276674,-76.573921,390.0,
2014-06-12,39.263507,-76.623106,620.0,
2014-06-12,39.248491,-76.610539,160.0,
2014-06-12,39.25579,-76.610105,110.0,
2014-06-12,39.254674,-76.594605,20.0,
2014-06-19,39.153209,-76.507068,20.0,
2014-06-19,39.160976,-76.528152,220.0,
2014-06-19,39.213125,-76.4534,0.0,
2014-06-19,39.175159,-76.523868,660.0,
2014-06-19,39.246741,-76.491001,130.0,
2014-06-19,39.223374,-76.56862,11200.0,
2014-06-19,39.213094,-76.522536,30.0,
2014-06-19,39.187325,-76.494584,0.0,
2014-06-19,39.181426,-76.458249,0.0,
2014-06-19,39.197375,-76.574604,170.0,
2014-06-19,39.126776,-76.445482,0.0,
2014-06-25,39.254541,-76.573837,10.0,
2014-06-25,39.235341,-76.555953,30.0,
2014-06-25,39.283701,-76.603718,320.0,
2014-06-25,39.276857,-76.596738,20.0,
2014-06-25,39.276491,-76.584021,10.0,
2014-06-25,39.276674,-76.573921,20.0,
2014-06-25,39.262607,-76.575771,0.0,
2014-06-25,39.263507,-76.623106,50.0,
2014-06-25,39.248491,-76.610539,30.0,
2014-06-25,39.25579,-76.610105,80.0,
2014-06-25,39.254674,-76.594605,0.0,
2014-07-02,39.160976,-76.528152,0.0,
2014-07-02,39.175159,-76.523868,10.0,
2014-07-02,39.223374,-76.56862,0.0,
2014-07-02,39.213094,-76.522536,0.0,
2014-07-02,39.187325,-76.494584,0.0,
2014-07-02,39.197375,-76.574604,0.0,
2014-07-16,39.254541,-76.573837,250.0,
2014-07-16,39.235341,-76.555953,120.0,
2014-07-16,39.283701,-76.603718,2380.0,
2014-07-16,39.276857,-76.596738,450.0,
2014-07-16,39.276491,-76.584021,130.0,
2014-07-16,39.276674,-76.573921,110.0,
2014-07-16,39.262607,-76.575771,190.0,
2014-07-16,39.263507,-76.623106,80.0,
2014-07-16,39.248491,-76.610539,420.0,
2014-07-16,39.25579,-76.610105,70.0,
2014-07-16,39.254674,-76.594605,290.0,
2014-07-24,39.153209,-76.507068,0.0,
2014-07-24,39.160976,-76.528152,0.0,
2014-07-24,39.213125,-76.4534,0.0,
2014-07-24,39.175159,-76.523868,0.0,
2014-07-24,39.246741,-76.491001,0.0,
2014-07-24,39.223374,-76.56862,10.0,
2014-07-24,39.213094,-76.522536,0.0,
2014-07-24,39.187325,-76.494584,0.0,
2014-07-24,39.181426,-76.458249,0.0,
2014-07-24,39.197375,-76.574604,600.0,
2014-07-24,39.126776,-76.445482,10.0,
2014-07-30,39.254541,-76.573837,0.0,
2014-07-30,39.235341,-76.555953,10.0,
2014-07-30,39.283701,-76.603718,140.0,
2014-07-30,39.276857,-76.596738,30.0,
2014-07-30,39.276491,-76.584021,30.0,
2014-07-30,39.276674,-76.573921,30.0,
2014-07-30,39.262607,-76.575771,0.0,
2014-07-30,39.263507,-76.623106,20.0,
2014-07-30,39.248491,-76.610539,10.0,
2014-07-30,39.25579,-76.610105,0.0,
2014-07-30,39.254674,-76.594605,20.0,
2014-08-06,39.153209,-76.507068,,
2014-08-06,39.160976,-76.528152,,
2014-08-06,39.175159,-76.523868,,
2014-08-06,39.246741,-76.491001,,
2014-08-06,39.223374,-76.56862,,
2014-08-06,39.213094,-76.522536,,
2014-08-06,39.187325,-76.494584,,
2014-08-06,39.181426,-76.458249,,
2014-08-06,39.197375,-76.574604,,
2014-08-06,39.126776,-76.445482,,
2014-08-13,39.254541,-76.573837,7920.0,
2014-08-13,39.235341,-76.555953,5790.0,
2014-08-13,39.283701,-76.603718,25800.0,
2014-08-13,39.276857,-76.596738,14140.0,
2014-08-13,39.276491,-76.584021,15530.0,
2014-08-13,39.276674,-76.573921,3650.0,
2014-08-13,39.262607,-76.575771,7700.0,
2014-08-13,39.263507,-76.623106,15530.0,
2014-08-13,39.248491,-76.610539,6130.0,
2014-08-13,39.25579,-76.610105,15530.0,
2014-08-13,39.254674,-76.594605,15530.0,
2014-08-20,39.153209,-76.507068,0.0,
2014-08-20,39.160976,-76.528152,0.0,
2014-08-20,39.213125,-76.4534,0.0,
2014-08-20,39.175159,-76.523868,0.0,
2014-08-20,39.246741,-76.491001,0.0,
2014-08-20,39.223374,-76.56862,0.0,
2014-08-20,39.213094,-76.522536,0.0,
2014-08-20,39.187325,-76.494584,0.0,
2014-08-20,39.181426,-76.458249,0.0,
2014-08-20,39.197375,-76.574604,10.0,
2014-08-20,39.126776,-76.445482,0.0,
2014-08-27,39.254541,-76.573837,0.0,
2014-08-27,39.235341,-76.555953,0.0,
2014-08-27,39.283701,-76.603718,130.0,
2014-08-27,39.276857,-76.596738,30.0,
2014-08-27,39.276491,-76.584021,0.0,
2014-08-27,39.276674,-76.573921,30.0,
2014-08-27,39.262607,-76.575771,0.0,
2014-08-27,39.263507,-76.623106,0.0,
2014-08-27,39.248491,-76.610539,0.0,
2014-08-27,39.25579,-76.610105,10.0,
2014-08-27,39.254674,-76.594605,0.0,
2014-09-03,39.153209,-76.507068,0.0,
2014-09-03,39.160976,-76.528152,10.0,
2014-09-03,39.213125,-76.4534,10.0,
2014-09-03,39.175159,-76.523868,0.0,
2014-09-03,39.246741,-76.491001,0.0,
2014-09-03,39.223374,-76.56862,0.0,
2014-09-03,39.213094,-76.522536,0.0,
2014-09-03,39.187325,-76.494584,0.0,
2014-09-03,39.181426,-76.458249,0.0,
2014-09-03,39.197375,-76.574604,0.0,
2014-09-03,39.126776,-76.445482,0.0,
2014-09-10,39.254541,-76.573837,0.0,
2014-09-10,39.235341,-76.555953,0.0,
2014-09-10,39.283701,-76.603718,270.0,
2014-09-10,39.276857,-76.596738,10.0,
2014-09-10,39.276491,-76.584021,0.0,
2014-09-10,39.276674,-76.573921,10.0,
2014-09-10,39.262607,-76.575771,0.0,
2014-09-10,39.263507,-76.623106,0.0,
2014-09-10,39.248491,-76.610539,40.0,
2014-09-10,39.25579,-76.610105,20.0,
2014-09-10,39.254674,-76.594605,0.0,
2014-09-17,39.153209,-76.507068,0.0,
2014-09-17,39.160976,-76.528152,0.0,
2014-09-17,39.213125,-76.4534,0.0,
2014-09-17,39.175159,-76.523868,0.0,
2014-09-17,39.246741,-76.491001,0.0,
2014-09-17,39.223374,-76.56862,0.0,
2014-09-17,39.213094,-76.522536,0.0,
2014-09-17,39.187325,-76.494584,0.0,
2014-09-17,39.181426,-76.458249,0.0,
2014-09-17,39.197375,-76.574604,0.0,
2014-09-17,39.126776,-76.445482,0.0,
2014-09-24,39.254541,-76.573837,10.0,
2014-09-24,39.235341,-76.555953,0.0,
2014-09-24,39.283701,-76.603718,160.0,
2014-09-24,39.276857,-76.596738,10.0,
2014-09-24,39.276491,-76.584021,0.0,
2014-09-24,39.276674,-76.573921,0.0,
2014-09-24,39.262607,-76.575771,0.0,
2014-09-24,39.263507,-76.623106,30.0,
2014-09-24,39.248491,-76.610539,30.0,
2014-09-24,39.25579,-76.610105,0.0,
2014-09-24,39.254674,-76.594605,10.0,
2014-10-01,39.153209,-76.507068,10.0,
2014-10-01,39.160976,-76.528152,0.0,
2014-10-01,39.213125,-76.4534,0.0,
2014-10-01,39.175159,-76.523868,0.0,
2014-10-01,39.246741,-76.491001,0.0,
2014-10-01,39.223374,-76.56862,0.0,
2014-10-01,39.213094,-76.522536,10.0,
2014-10-01,39.187325,-76.494584,0.0,
2014-10-01,39.181426,-76.458249,0.0,
2014-10-01,39.197375,-76.574604,0.0,
2014-10-01,39.126776,-76.445482,0.0,
2014-10-08,39.254541,-76.573837,30.0,
2014-10-08,39.235341,-76.555953,120.0,
2014-10-08,39.283701,-76.603718,6130.0,
2014-10-08,39.276857,-76.596738,1570.0,
2014-10-08,39.276491,-76.584021,1270.0,
2014-10-08,39.276674,-76.573921,3450.0,
2014-10-08,39.262607,-76.575771,230.0,
2014-10-08,39.263507,-76.623106,4350.0,
2014-10-08,39.248491,-76.610539,100.0,
2014-10-08,39.25579,-76.610105,1440.0,
2014-10-08,39.254674,-76.594605,50.0,
2014-10-16,39.153209,-76.507068,380.0,
2014-10-16,39.160976,-76.528152,190.0,
2014-10-16,39.213125,-76.4534,60.0,
2014-10-16,39.175159,-76.523868,630.0,
2014-10-16,39.246741,-76.491001,120.0,
2014-10-16,39.223374,-76.56862,480.0,
2014-10-16,39.213094,-76.522536,10.0,
2014-10-16,39.187325,-76.494584,0.0,
2014-10-16,39.181426,-76.458249,0.0,
2014-10-16,39.197375,-76.574604,2910.0,
2014-10-16,39.126776,-76.445482,100.0,
2014-10-29,39.254541,-76.573837,50.0,
2014-10-29,39.235341,-76.555953,0.0,
2014-10-29,39.283701,-76.603718,10.0,
2014-10-29,39.276857,-76.596738,120.0,
2014-10-29,39.276491,-76.584021,40.0,
2014-10-29,39.276674,-76.573921,10.0,
2014-10-29,39.262607,-76.575771,20.0,
2014-10-29,39.263507,-76.623106,40.0,
2014-10-29,39.248491,-76.610539,0.0,
2014-10-29,39.25579,-76.610105,0.0,
2014-10-29,39.254674,-76.594605,0.0,
2014-11-05,39.153209,-76.507068,10.0,
2014-11-05,39.160976,-76.528152,0.0,
2014-11-05,39.213125,-76.4534,0.0,
2014-11-05,39.246741,-76.491001,0.0,
2014-11-05,39.223374,-76.56862,40.0,
2014-11-05,39.213094,-76.522536,20.0,
2014-11-05,39.187325,-76.494584,50.0,
2014-11-05,39.181426,-76.458249,0.0,
2014-11-05,39.197375,-76.574604,0.0,
2014-11-05,39.126776,-76.445482,0.0,
2014-11-12,39.254541,-76.573837,20.0,
2014-11-12,39.235341,-76.555953,0.0,
2014-11-12,39.283701,-76.603718,220.0,
2014-11-12,39.276857,-76.596738,220.0,
2014-11-12,39.276491,-76.584021,0.0,
2014-11-12,39.276674,-76.573921,4350.0,
2014-11-12,39.262607,-76.575771,0.0,
2014-11-12,39.263507,-76.623106,10.0,
2014-11-12,39.248491,-76.610539,0.0,
2014-11-12,39.25579,-76.610105,40.0,
2014-11-12,39.254674,-76.594605,0.0,
2014-12-03,39.153209,-76.507068,10.0,
2014-12-03,39.160976,-76.528152,60.0,
2014-12-03,39.213125,-76.4534,0.0,
2014-12-03,39.175159,-76.523868,50.0,
2014-12-03,39.246741,-76.491001,0.0,
2014-12-03,39.223374,-76.56862,20.0,
2014-12-03,39.213094,-76.522536,20.0,
2014-12-03,39.187325,-76.494584,0.0,
2014-12-03,39.181426,-76.458249,10.0,
2014-12-03,39.197375,-76.574604,50.0,
2014-12-03,39.126776,-76.445482,0.0,
2015-04-08,39.254541,-76.573837,10.0,
2015-04-08,39.235341,-76.555953,30.0,
2015-04-08,39.283701,-76.603718,6870.0,
2015-04-08,39.276857,-76.596738,70.0,
2015-04-08,39.276491,-76.584021,10.0,
2015-04-08,39.276674,-76.573921,2380.0,
2015-04-08,39.262607,-76.575771,0.0,
2015-04-08,39.263507,-76.623106,930.0,
2015-04-08,39.248491,-76.610539,400.0,
2015-04-08,39.25579,-76.610105,0.0,
2015-04-08,39.254674,-76.594605,10.0,
2015-04-15,39.153209,-76.507068,50.0,
2015-04-15,39.160976,-76.528152,30.0,
2015-04-15,39.213125,-76.4534,0.0,
2015-04-15,39.175159,-76.523868,80.0,
2015-04-15,39.246741,-76.491001,30.0,
2015-04-15,39.223374,-76.56862,40.0,
2015-04-15,39.213094,-76.522536,20.0,
2015-04-15,39.187325,-76.494584,20.0,
2015-04-15,39.181426,-76.458249,10.0,
2015-04-15,39.197375,-76.574604,190.0,
2015-04-15,39.126776,-76.445482,10.0,
2015-04-29,39.254541,-76.573837,0.0,
2015-04-29,39.235341,-76.555953,10.0,
2015-04-29,39.283701,-76.603718,980.0,
2015-04-29,39.276857,-76.596738,300.0,
2015-04-29,39.276491,-76.584021,240.0,
2015-04-29,39.276674,-76.573921,0.0,
2015-04-29,39.262607,-76.575771,10.0,
2015-04-29,39.263507,-76.623106,150.0,
2015-04-29,39.248491,-76.610539,10.0,
2015-04-29,39.25579,-76.610105,340.0,
2015-04-29,39.254674,-76.594605,10.0,
2015-05-06,39.153209,-76.507068,10.0,
2015-05-06,39.160976,-76.528152,0.0,
2015-05-06,39.213125,-76.4534,0.0,
2015-05-06,39.175159,-76.523868,0.0,
2015-05-06,39.246741,-76.491001,0.0,
2015-05-06,39.223374,-76.56862,0.0,
2015-05-06,39.213094,-76.522536,30.0,
2015-05-06,39.187325,-76.494584,0.0,
2015-05-06,39.181426,-76.458249,0.0,
2015-05-06,39.197375,-76.574604,0.0,
2015-05-06,39.126776,-76.445482,0.0,
2015-05-13,39.254541,-76.573837,0.0,
2015-05-13,39.235341,-76.555953,0.0,
2015-05-13,39.283701,-76.603718,110.0,
2015-05-13,39.276857,-76.596738,20.0,
2015-05-13,39.276491,-76.584021,0.0,
2015-05-13,39.276674,-76.573921,0.0,
2015-05-13,39.262607,-76.575771,10.0,
2015-05-27,39.153209,-76.507068,0.0,
2015-05-27,39.160976,-76.528152,0.0,
2015-05-27,39.213125,-76.4534,10.0,
2015-05-27,39.175159,-76.523868,0.0,
2015-05-27,39.246741,-76.491001,10.0,
2015-05-27,39.223374,-76.56862,20.0,
2015-05-27,39.213094,-76.522536,0.0,
2015-05-27,39.187325,-76.494584,10.0,
2015-05-27,39.181426,-76.458249,0.0,
2015-05-27,39.197375,-76.574604,10.0,
2015-06-03,39.254541,-76.573837,910.0,
2015-06-03,39.235341,-76.555953,400.0,
2015-06-03,39.283701,-76.603718,5200.0,
2015-06-03,39.276857,-76.596738,820.0,
2015-06-03,39.276491,-76.584021,380.0,
2015-06-03,39.276674,-76.573921,1100.0,
2015-06-03,39.262607,-76.575771,430.0,
2015-06-03,39.263507,-76.623106,640.0,
2015-06-03,39.248491,-76.610539,24196.0,
2015-06-03,39.25579,-76.610105,20000.0,
2015-06-03,39.254674,-76.594605,20000.0,
2015-06-17,39.153209,-76.507068,10.0,
2015-06-17,39.160976,-76.528152,0.0,
2015-06-17,39.213125,-76.4534,0.0,
2015-06-17,39.175159,-76.523868,0.0,
2015-06-17,39.246741,-76.491001,10.0,
2015-06-17,39.223374,-76.56862,20.0,
2015-06-17,39.213094,-76.522536,0.0,
2015-06-17,39.187325,-76.494584,0.0,
2015-06-17,39.181426,-76.458249,0.0,
2015-06-17,39.197375,-76.574604,0.0,
2015-06-17,39.126776,-76.445482,0.0,
2015-06-24,39.254541,-76.573837,6100.0,
2015-06-24,39.235341,-76.555953,220.0,
2015-06-24,39.283701,-76.603718,24196.0,
2015-06-24,39.276857,-76.596738,24000.0,
2015-06-24,39.276491,-76.584021,24000.0,
2015-06-24,39.276674,-76.573921,1200.0,
2015-06-24,39.262607,-76.575771,16000.0,
2015-06-24,39.263507,-76.623106,6900.0,
2015-06-24,39.248491,-76.610539,9600.0,
2015-06-24,39.25579,-76.610105,20000.0,
2015-06-24,39.254674,-76.594605,24000.0,
2015-07-01,39.153209,-76.507068,240.0,
2015-07-01,39.160976,-76.528152,1100.0,
2015-07-01,39.213125,-76.4534,130.0,
2015-07-01,39.175159,-76.523868,6500.0,
2015-07-01,39.246741,-76.491001,1900.0,
2015-07-01,39.223374,-76.56862,840.0,
2015-07-01,39.213094,-76.522536,0.0,
2015-07-01,39.187325,-76.494584,41.0,
2015-07-01,39.181426,-76.458249,10.0,
2015-07-01,39.197375,-76.574604,420.0,
2015-07-08,39.254541,-76.573837,890.0,
2015-07-08,39.235341,-76.555953,41.0,
2015-07-08,39.283701,-76.603718,3600.0,
2015-07-08,39.276857,-76.596738,1000.0,
2015-07-08,39.276491,-76.584021,960.0,
2015-07-08,39.276674,-76.573921,1800.0,
2015-07-08,39.262607,-76.575771,1600.0,
2015-07-08,39.263507,-76.623106,560.0,
2015-07-08,39.248491,-76.610539,1400.0,
2015-07-08,39.25579,-76.610105,980.0,
2015-07-08,39.254674,-76.594605,2400.0,
2015-07-15,39.213125,-76.4534,0.0,
2015-07-15,39.246741,-76.491001,0.0,
2015-07-15,39.223374,-76.56862,0.0,
2015-07-15,39.213094,-76.522536,0.0,
2015-07-15,39.187325,-76.494584,0.0,
2015-07-15,39.181426,-76.458249,0.0,
2015-07-15,39.197375,-76.574604,0.0,
2015-07-22,39.254541,-76.573837,20.0,
2015-07-22,39.235341,-76.555953,0.0,
2015-07-22,39.283701,-76.603718,860.0,
2015-07-22,39.276857,-76.596738,130.0,
2015-07-22,39.276491,-76.584021,190.0,
2015-07-22,39.276674,-76.573921,300.0,
2015-07-22,39.262607,-76.575771,85.0,
2015-07-22,39.263507,-76.623106,380.0,
2015-07-22,39.248491,-76.610539,24000.0,
2015-07-22,39.25579,-76.610105,52.0,
2015-07-22,39.254674,-76.594605,20.0,
2015-07-29,39.153209,-76.507068,63.0,
2015-07-29,39.160976,-76.528152,0.0,
2015-07-29,39.213125,-76.4534,0.0,
2015-07-29,39.175159,-76.523868,20.0,
2015-07-29,39.223374,-76.56862,10.0,
2015-07-29,39.213094,-76.522536,0.0,
2015-07-29,39.187325,-76.494584,0.0,
2015-07-29,39.181426,-76.458249,0.0,
2015-07-29,39.197375,-76.574604,0.0,
2015-08-05,39.254541,-76.573837,0.0,
2015-08-05,39.235341,-76.555953,0.0,
2015-08-05,39.283701,-76.603718,6300.0,
2015-08-05,39.276857,-76.596738,2200.0,
2015-08-05,39.276491,-76.584021,280.0,
2015-08-05,39.276674,-76.573921,320.0,
2015-08-05,39.262607,-76.575771,52.0,
2015-08-05,39.263507,-76.623106,350.0,
2015-08-05,39.248491,-76.610539,0.0,
2015-08-05,39.25579,-76.610105,560.0,
2015-08-05,39.254674,-76.594605,41.0,
2015-08-19,39.254541,-76.573837,0.0,
2015-08-19,39.235341,-76.555953,10.0,
2015-08-19,39.283701,-76.603718,230.0,
2015-08-19,39.276857,-76.596738,0.0,
2015-08-19,39.276491,-76.584021,0.0,
2015-08-19,39.276674,-76.573921,0.0,
2015-08-19,39.262607,-76.575771,0.0,
2015-08-19,39.263507,-76.623106,10.0,
2015-08-19,39.25579,-76.610105,0.0,
2015-08-19,39.254674,-76.594605,10.0,
2015-08-26,39.246741,-76.491001,0.0,
2015-08-26,39.223374,-76.56862,0.0,
2015-08-26,39.213094,-76.522536,0.0,
2015-08-26,39.197375,-76.574604,0.0,
2015-09-23,39.153209,-76.507068,0.0,
2015-09-23,39.160976,-76.528152,0.0,
2015-09-23,39.213125,-76.4534,0.0,
2015-09-23,39.175159,-76.523868,0.0,
2015-09-23,39.223374,-76.56862,0.0,
2015-09-23,39.213094,-76.522536,0.0,
2015-09-23,39.187325,-76.494584,0.0,
2015-09-23,39.181426,-76.458249,0.0,
2015-09-23,39.197375,-76.574604,0.0,
2015-09-23,39.126776,-76.445482,0.0,
2015-09-30,39.254541,-76.573837,7000.0,
2015-09-30,39.235341,-76.555953,200.0,
2015-09-30,39.283701,-76.603718,44000.0,
2015-09-30,39.276857,-76.596738,10000.0,
2015-09-30,39.276491,-76.584021,14000.0,
2015-09-30,39.276674,-76.573921,6100.0,
2015-09-30,39.262607,-76.575771,4800.0,
2015-09-30,39.263507,-76.623106,37000.0,
2015-09-30,39.248491,-76.610539,33000.0,
2015-09-30,39.25579,-76.610105,15000.0,
2015-09-30,39.254674,-76.594605,15000.0,
2015-10-07,39.153209,-76.507068,0.0,
2015-10-07,39.160976,-76.528152,10.0,
2015-10-07,39.213125,-76.4534,0.0,
2015-10-07,39.175159,-76.523868,20.0,
2015-10-07,39.246741,-76.491001,0.0,
2015-10-07,39.223374,-76.56862,0.0,
2015-10-07,39.213094,-76.522536,0.0,
2015-10-07,39.187325,-76.494584,0.0,
2015-10-07,39.181426,-76.458249,10.0,
2015-10-07,39.197375,-76.574604,0.0,
2015-10-07,39.126776,-76.445482,10.0,
2015-10-14,39.283701,-76.603718,250.0,
2015-10-14,39.276857,-76.596738,20.0,
2015-10-14,39.276491,-76.584021,40.0,
2015-10-14,39.276674,-76.573921,31.0,
2015-10-14,39.262607,-76.575771,0.0,
2015-10-14,39.263507,-76.623106,30.0,
2015-10-14,39.25579,-76.610105,10.0,
2015-10-14,39.254674,-76.594605,20.0,
2015-10-21,39.153209,-76.507068,0.0,
2015-10-21,39.160976,-76.528152,0.0,
2015-10-21,39.213125,-76.4534,0.0,
2015-10-21,39.246741,-76.491001,10.0,
2015-10-21,39.223374,-76.56862,0.0,
2015-10-21,39.213094,-76.522536,0.0,
2015-10-21,39.187325,-76.494584,0.0,
2015-10-21,39.181426,-76.458249,0.0,
2015-10-21,39.197375,-76.574604,0.0,
2015-10-21,39.126776,-76.445482,0.0,
2015-11-04,39.153209,-76.507068,0.0,
2015-11-04,39.160976,-76.528152,0.0,
2015-11-04,39.213125,-76.4534,0.0,
2015-11-04,39.175159,-76.523868,10.0,
2015-11-04,39.246741,-76.491001,10.0,
2015-11-04,39.223374,-76.56862,0.0,
2015-11-04,39.213094,-76.522536,0.0,
2015-11-04,39.187325,-76.494584,0.0,
2015-11-04,39.181426,-76.458249,0.0,
2015-11-04,39.197375,-76.574604,,
2015-11-04,39.126776,-76.445482,0.0,
2015-11-11,39.283701,-76.603718,2000.0,
2015-11-11,39.276857,-76.596738,200.0,
2015-11-11,39.276491,-76.584021,200.0,
2015-11-11,39.276674,-76.573921,960.0,
2015-11-18,39.153209,-76.507068,20.0,
2015-11-18,39.160976,-76.528152,0.0,
2015-11-18,39.213125,-76.4534,0.0,
2015-11-18,39.175159,-76.523868,10.0,
2015-11-18,39.246741,-76.491001,0.0,
2015-11-18,39.223374,-76.56862,0.0,
2015-11-18,39.235341,-76.555953,10.0,
2015-11-18,39.213094,-76.522536,0.0,
2015-11-18,39.187325,-76.494584,0.0,
2015-11-18,39.181426,-76.458249,10.0,
2015-11-18,39.197375,-76.574604,0.0,
2015-11-25,39.254541,-76.573837,0.0,
2015-11-25,39.235341,-76.555953,0.0,
2015-11-25,39.283701,-76.603718,120.0,
2015-11-25,39.276857,-76.596738,10.0,
2015-11-25,39.276491,-76.584021,0.0,
2015-11-25,39.276674,-76.573921,31.0,
2015-11-25,39.262607,-76.575771,0.0,
2015-11-25,39.263507,-76.623106,20.0,
2015-11-25,39.25579,-76.610105,10.0,
2015-11-25,39.254674,-76.594605,0.0,
2015-12-09,39.254541,-76.573837,0.0,
2015-12-09,39.235341,-76.555953,0.0,
2015-12-09,39.283701,-76.603718,140.0,
2015-12-09,39.276857,-76.596738,41.0,
2015-12-09,39.276491,-76.584021,0.0,
2015-12-09,39.276674,-76.573921,0.0,
2015-12-09,39.262607,-76.575771,0.0,
2015-12-09,39.263507,-76.623106,0.0,
2015-12-09,39.248491,-76.610539,0.0,
2015-12-09,39.25579,-76.610105,10.0,
2015-12-09,39.254674,-76.594605,0.0,
2016-04-06,39.254541,-76.573837,10.0,
2016-04-06,39.235341,-76.555953,41.0,
2016-04-06,39.283701,-76.603718,590.0,
2016-04-06,39.276857,-76.596738,41.0,
2016-04-06,39.276491,-76.584021,10.0,
2016-04-06,39.276674,-76.573921,20.0,
2016-04-06,39.262607,-76.575771,0.0,
2016-04-06,39.263507,-76.623106,30.0,
2016-04-06,39.248491,-76.610539,20.0,
2016-04-06,39.25579,-76.610105,0.0,
2016-04-06,39.254674,-76.594605,20.0,
2016-04-13,39.153209,-76.507068,0.0,
2016-04-13,39.160976,-76.528152,10.0,
2016-04-13,39.213125,-76.4534,0.0,
2016-04-13,39.246741,-76.491001,41.0,
2016-04-13,39.223374,-76.56862,0.0,
2016-04-13,39.213094,-76.522536,0.0,
2016-04-13,39.187325,-76.494584,0.0,
2016-04-13,39.181426,-76.458249,0.0,
2016-04-13,39.197375,-76.574604,0.0,
2016-04-13,39.126776,-76.445482,0.0,
2016-04-20,39.254541,-76.573837,10.0,
2016-04-20,39.235341,-76.555953,0.0,
2016-04-20,39.283701,-76.603718,20.0,
2016-04-20,39.276857,-76.596738,10.0,
2016-04-20,39.276491,-76.584021,0.0,
2016-04-20,39.276674,-76.573921,0.0,
2016-04-20,39.262607,-76.575771,0.0,
2016-04-20,39.263507,-76.623106,0.0,
2016-04-20,39.248491,-76.610539,10.0,
2016-04-20,39.25579,-76.610105,10.0,
2016-04-20,39.254674,-76.594605,0.0,
2016-04-27,39.223374,-76.56862,340.0,
2016-04-27,39.197375,-76.574604,120.0,
2016-05-04,39.254541,-76.573837,0.0,
2016-05-04,39.235341,-76.555953,0.0,
2016-05-04,39.283701,-76.603718,1200.0,
2016-05-04,39.276857,-76.596738,460.0,
2016-05-04,39.276491,-76.584021,560.0,
2016-05-04,39.276674,-76.573921,640.0,
2016-05-04,39.262607,-76.575771,0.0,
2016-05-04,39.263507,-76.623106,440.0,
2016-05-04,39.25579,-76.610105,780.0,
2016-05-04,39.254674,-76.594605,120.0,
2016-05-11,39.153209,-76.507068,20.0,
2016-05-11,39.160976,-76.528152,20.0,
2016-05-11,39.213125,-76.4534,0.0,
2016-05-11,39.175159,-76.523868,0.0,
2016-05-11,39.246741,-76.491001,10.0,
2016-05-11,39.223374,-76.56862,0.0,
2016-05-11,39.213094,-76.522536,0.0,
2016-05-11,39.187325,-76.494584,0.0,
2016-05-11,39.181426,-76.458249,0.0,
2016-05-11,39.197375,-76.574604,0.0,
2016-05-11,39.126776,-76.445482,0.0,
2016-05-18,39.254541,-76.573837,10.0,
2016-05-18,39.235341,-76.555953,0.0,
2016-05-18,39.283701,-76.603718,350.0,
2016-05-18,39.276857,-76.596738,380.0,
2016-05-18,39.276491,-76.584021,96.0,
2016-05-18,39.276674,-76.573921,52.0,
2016-05-18,39.262607,-76.575771,10.0,
2016-05-18,39.263507,-76.623106,170.0,
