year,month,latitude,longitude,Enterococcus Bacteria (MPN/100mL) - A2LA Lab,data_type
2009,5,39.24240494736842,-76.58571147368421,-164.73479840062203,predicted
2009,5,39.25066415789474,-76.58571147368421,-6.376493626314357,predicted
2009,5,39.25892336842105,-76.58571147368421,344.2442737099909,predicted
2009,5,39.26718257894737,-76.58571147368421,774.2706741190484,predicted
2009,5,39.27544178947368,-76.58571147368421,1082.0026286630375,predicted
2009,5,39.283701,-76.58571147368421,1124.319492689427,predicted
2009,5,39.126776,-76.57636284210527,118.9684460159126,predicted
2009,5,39.13503521052632,-76.57636284210527,118.38934778945199,predicted
2009,5,39.14329442105263,-76.57636284210527,117.2855874629523,predicted
2009,5,39.15155363157895,-76.57636284210527,115.2300603621739,predicted
2009,5,39.15981284210526,-76.57636284210527,111.56269570521982,predicted
2009,5,39.16807205263158,-76.57636284210527,105.65683517624754,predicted
2009,5,39.17633126315789,-76.57636284210527,97.58620841653277,predicted
2009,5,39.18459047368421,-76.57636284210527,88.6090353372523,predicted
2009,5,39.19284968421053,-76.57636284210527,80.31821698222163,predicted
2009,5,39.20110889473684,-76.57636284210527,72.01099575506048,predicted
2009,5,39.20936810526316,-76.57636284210527,57.87711856613294,predicted
2009,5,39.21762731578947,-76.57636284210527,27.56968392564194,predicted
2009,5,39.22588652631579,-76.57636284210527,-25.997027508633003,predicted
2009,5,39.23414573684211,-76.57636284210527,-91.66324386101132,predicted
2009,5,39.24240494736842,-76.57636284210527,-128.80959328685313,predicted
2009,5,39.25066415789474,-76.57636284210527,-81.05591920197682,predicted
2009,5,39.25892336842105,-76.57636284210527,77.95257983351223,predicted
2009,5,39.26718257894737,-76.57636284210527,301.9046546158535,predicted
2009,5,39.27544178947368,-76.57636284210527,487.14527754025136,predicted
2009,5,39.283701,-76.57636284210527,548.0117103929088,predicted
2009,5,39.126776,-76.56701421052632,118.06128122747062,predicted
2009,5,39.13503521052632,-76.56701421052632,116.65155029176222,predicted
2009,5,39.14329442105263,-76.56701421052632,114.45573702562386,predicted
2009,5,39.15155363157895,-76.56701421052632,111.31459405539218,predicted
2009,5,39.15981284210526,-76.56701421052632,106.96497954681612,predicted
2009,5,39.16807205263158,-76.56701421052632,101.06763083455276,predicted
2009,5,39.17633126315789,-76.56701421052632,93.61545591187,predicted
2009,5,39.18459047368421,-76.56701421052632,85.4064292351015,predicted
2009,5,39.19284968421053,-76.56701421052632,77.68928025189217,predicted
2009,5,39.20110889473684,-76.56701421052632,70.61481030231852,predicted
2009,5,39.20936810526316,-76.56701421052632,61.602078385738814,predicted
2009,5,39.21762731578947,-76.56701421052632,45.41993086562594,predicted
2009,5,39.22588652631579,-76.56701421052632,17.045944562942154,predicted
2009,5,39.23414573684211,-76.56701421052632,-22.717056498152573,predicted
2009,5,39.24240494736842,-76.56701421052632,-61.21159837002175,predicted
2009,5,39.25066415789474,-76.56701421052632,-74.63298253266922,predicted
2009,5,39.25892336842105,-76.56701421052632,-42.506122115467626,predicted
2009,5,39.26718257894737,-76.56701421052632,31.466933350566286,predicted
2009,5,39.27544178947368,-76.56701421052632,114.98394829496813,predicted
2009,5,39.283701,-76.56701421052632,170.09067826469663,predicted
2009,5,39.126776,-76.55766557894738,115.97891303583481,predicted
2009,5,39.13503521052632,-76.55766557894738,112.73657940646892,predicted
2009,5,39.14329442105263,-76.55766557894738,108.19989161760734,predicted
2009,5,39.15155363157895,-76.55766557894738,102.84772508527266,predicted
2009,5,39.15981284210526,-76.55766557894738,97.3385231532246,predicted
2009,5,39.16807205263158,-76.55766557894738,92.0087329723099,predicted
2009,5,39.17633126315789,-76.55766557894738,86.68734694959812,predicted
2009,5,39.18459047368421,-76.55766557894738,81.04559936112754,predicted
2009,5,39.19284968421053,-76.55766557894738,74.98107499186746,predicted
2009,5,39.20110889473684,-76.55766557894738,68.49217371633335,predicted
2009,5,39.20936810526316,-76.55766557894738,61.29335854690861,predicted
2009,5,39.21762731578947,-76.55766557894738,52.68187321814389,predicted
2009,5,39.22588652631579,-76.55766557894738,41.46764799216853,predicted
2009,5,39.23414573684211,-76.55766557894738,26.060075178691697,predicted
2009,5,39.24240494736842,-76.55766557894738,6.272626667292659,predicted
2009,5,39.25066415789474,-76.55766557894738,-13.09405540475231,predicted
2009,5,39.25892336842105,-76.55766557894738,-21.763741384931798,predicted
2009,5,39.26718257894737,-76.55766557894738,-10.898864218280394,predicted
2009,5,39.27544178947368,-76.55766557894738,18.07078475861634,predicted
2009,5,39.283701,-76.55766557894738,53.4227197582221,predicted
2009,5,39.126776,-76.54831694736842,112.08736362314691,predicted
2009,5,39.13503521052632,-76.54831694736842,105.57898528002227,predicted
2009,5,39.14329442105263,-76.54831694736842,96.94867501041358,predicted
2009,5,39.15155363157895,-76.54831694736842,87.72581016720639,predicted
2009,5,39.15981284210526,-76.54831694736842,79.98312240595014,predicted
2009,5,39.16807205263158,-76.54831694736842,75.02502819565628,predicted
2009,5,39.17633126315789,-76.54831694736842,72.41205553331481,predicted
2009,5,39.18459047368421,-76.54831694736842,70.25014480689825,predicted
2009,5,39.19284968421053,-76.54831694736842,66.58447815216998,predicted
2009,5,39.20110889473684,-76.54831694736842,60.81607129228161,predicted
2009,5,39.20936810526316,-76.54831694736842,54.199772539020785,predicted
2009,5,39.21762731578947,-76.54831694736842,49.16198938461158,predicted
2009,5,39.22588652631579,-76.54831694736842,47.56481765413923,predicted
2009,5,39.23414573684211,-76.54831694736842,48.71511497347433,predicted
2009,5,39.24240494736842,-76.54831694736842,49.265617438647865,predicted
2009,5,39.25066415789474,-76.54831694736842,46.56341981798367,predicted
2009,5,39.25892336842105,-76.54831694736842,42.672221132335416,predicted
2009,5,39.26718257894737,-76.54831694736842,43.64389946324703,predicted
2009,5,39.27544178947368,-76.54831694736842,53.6891970999599,predicted
2009,5,39.283701,-76.54831694736842,70.85285480812009,predicted
2009,5,39.126776,-76.53896831578948,106.21428207452065,predicted
2009,5,39.13503521052632,-76.53896831578948,95.10835699648484,predicted
2009,5,39.14329442105263,-76.53896831578948,80.92999935252399,predicted
2009,5,39.15155363157895,-76.53896831578948,66.58822102994037,predicted
2009,5,39.15981284210526,-76.53896831578948,55.77572576557253,predicted
2009,5,39.16807205263158,-76.53896831578948,50.72536340925778,predicted
2009,5,39.17633126315789,-76.53896831578948,50.56239076959359,predicted
2009,5,39.18459047368421,-76.53896831578948,51.782454507362154,predicted
2009,5,39.19284968421053,-76.53896831578948,50.76765845929251,predicted
2009,5,39.20110889473684,-76.53896831578948,46.5149926051907,predicted
2009,5,39.20936810526316,-76.53896831578948,41.45394045692312,predicted
2009,5,39.21762731578947,-76.53896831578948,39.732809184893966,predicted
2009,5,39.22588652631579,-76.53896831578948,44.28045294631271,predicted
2009,5,39.23414573684211,-76.53896831578948,54.675498783447786,predicted
2009,5,39.24240494736842,-76.53896831578948,67.31401415504459,predicted
2009,5,39.25066415789474,-76.53896831578948,78.0402285075048,predicted
2009,5,39.25892336842105,-76.53896831578948,85.31159280280295,predicted
2009,5,39.26718257894737,-76.53896831578948,90.83923853139453,predicted
2009,5,39.27544178947368,-76.53896831578948,97.02461510773625,predicted
2009,5,39.283701,-76.53896831578948,104.25520409723396,predicted
2009,5,39.126776,-76.52961968421053,99.24159158932376,predicted
2009,5,39.13503521052632,-76.52961968421053,83.17498164526343,predicted
2009,5,39.14329442105263,-76.52961968421053,63.394496546483296,predicted
2009,5,39.15155363157895,-76.52961968421053,44.23319611567679,predicted
2009,5,39.15981284210526,-76.52961968421053,30.68966056145404,predicted
2009,5,39.16807205263158,-76.52961968421053,25.445073393349844,predicted
2009,5,39.17633126315789,-76.52961968421053,27.042137990516977,predicted
2009,5,39.18459047368421,-76.52961968421053,30.848482575508598,predicted
2009,5,39.19284968421053,-76.52961968421053,32.36899774388736,predicted
2009,5,39.20110889473684,-76.52961968421053,30.55521562992459,predicted
2009,5,39.20936810526316,-76.52961968421053,28.457286367583453,predicted
2009,5,39.21762731578947,-76.52961968421053,30.611005207855065,predicted
2009,5,39.22588652631579,-76.52961968421053,39.48086821416588,predicted
2009,5,39.23414573684211,-76.52961968421053,53.94991069055801,predicted
2009,5,39.24240494736842,-76.52961968421053,70.55737989234972,predicted
2009,5,39.25066415789474,-76.52961968421053,85.85247033642165,predicted
2009,5,39.25892336842105,-76.52961968421053,98.0067365905903,predicted
2009,5,39.26718257894737,-76.52961968421053,106.91668105188921,predicted
2009,5,39.27544178947368,-76.52961968421053,113.22412207400096,predicted
2009,5,39.283701,-76.52961968421053,117.40538685374061,predicted
2009,5,39.126776,-76.52027105263159,93.267677383592,predicted
2009,5,39.13503521052632,-76.52027105263159,73.51923651271778,predicted
2009,5,39.14329442105263,-76.52027105263159,50.03751302038779,predicted
2009,5,39.15155363157895,-76.52027105263159,28.13252634235293,predicted
2009,5,39.15981284210526,-76.52027105263159,13.271712222251484,predicted
2009,5,39.16807205263158,-76.52027105263159,7.897249095512089,predicted
2009,5,39.17633126315789,-76.52027105263159,10.113045346638417,predicted
2009,5,39.18459047368421,-76.52027105263159,15.223039939616623,predicted
2009,5,39.19284968421053,-76.52027105263159,18.99393332502251,predicted
2009,5,39.20110889473684,-76.52027105263159,20.428029853755735,predicted
2009,5,39.20936810526316,-76.52027105263159,22.009045828789585,predicted
2009,5,39.21762731578947,-76.52027105263159,27.150914510460986,predicted
2009,5,39.22588652631579,-76.52027105263159,37.201526265063514,predicted
2009,5,39.23414573684211,-76.52027105263159,50.810961725411985,predicted
2009,5,39.24240494736842,-76.52027105263159,65.65439925495744,predicted
2009,5,39.25066415789474,-76.52027105263159,80.06127793245419,predicted
2009,5,39.25892336842105,-76.52027105263159,93.10730173705605,predicted
2009,5,39.26718257894737,-76.52027105263159,104.021410434034,predicted
2009,5,39.27544178947368,-76.52027105263159,112.09903477383632,predicted
2009,5,39.283701,-76.52027105263159,117.1038258976121,predicted
2009,5,39.126776,-76.51092242105263,90.69167613641221,predicted
2009,5,39.13503521052632,-76.51092242105263,70.07954939180706,predicted
2009,5,39.14329442105263,-76.51092242105263,46.230097298144585,predicted
2009,5,39.15155363157895,-76.51092242105263,24.46894864994357,predicted
2009,5,39.15981284210526,-76.51092242105263,9.682541893124853,predicted
2009,5,39.16807205263158,-76.51092242105263,3.643890422841663,predicted
2009,5,39.17633126315789,-76.51092242105263,4.651285545787414,predicted
2009,5,39.18459047368421,-76.51092242105263,9.316218003316287,predicted
2009,5,39.19284968421053,-76.51092242105263,14.733873249864853,predicted
2009,5,39.20110889473684,-76.51092242105263,19.750505536777474,predicted
2009,5,39.20936810526316,-76.51092242105263,24.87642850482576,predicted
2009,5,39.21762731578947,-76.51092242105263,31.01789278154486,predicted
2009,5,39.22588652631579,-76.51092242105263,38.30210693662778,predicted
2009,5,39.23414573684211,-76.51092242105263,46.39227071282178,predicted
2009,5,39.24240494736842,-76.51092242105263,55.62679577392928,predicted
2009,5,39.25066415789474,-76.51092242105263,66.92953320337136,predicted
2009,5,39.25892336842105,-76.51092242105263,80.293255189525,predicted
2009,5,39.26718257894737,-76.51092242105263,93.93529632044579,predicted
2009,5,39.27544178947368,-76.51092242105263,105.35904721265103,predicted
2009,5,39.283701,-76.51092242105263,113.07365030632337,predicted
2009,5,39.126776,-76.50157378947368,92.17182881552193,predicted
2009,5,39.13503521052632,-76.50157378947368,73.98860114169486,predicted
2009,5,39.14329442105263,-76.50157378947368,53.21817797843409,predicted
2009,5,39.15155363157895,-76.50157378947368,34.02614522845851,predicted
2009,5,39.15981284210526,-76.50157378947368,19.88373538646832,predicted
2009,5,39.16807205263158,-76.50157378947368,11.975303296512575,predicted
2009,5,39.17633126315789,-76.50157378947368,9.695177877375242,predicted
2009,5,39.18459047368421,-76.50157378947368,12.015828937439125,predicted
2009,5,39.19284968421053,-76.50157378947368,17.882136360544685,predicted
2009,5,39.20110889473684,-76.50157378947368,25.75065772532622,predicted
2009,5,39.20936810526316,-76.50157378947368,33.5057755307461,predicted
2009,5,39.21762731578947,-76.50157378947368,39.103201445910855,predicted
2009,5,39.22588652631579,-76.50157378947368,41.635858486292385,predicted
2009,5,39.23414573684211,-76.50157378947368,42.42784047645664,predicted
2009,5,39.24240494736842,-76.50157378947368,45.014123826218025,predicted
2009,5,39.25066415789474,-76.50157378947368,52.954139760176474,predicted
2009,5,39.25892336842105,-76.50157378947368,66.84554160714997,predicted
2009,5,39.26718257894737,-76.50157378947368,83.58028825495629,predicted
2009,5,39.27544178947368,-76.50157378947368,98.70155543244033,predicted
2009,5,39.283701,-76.50157378947368,109.37699626898177,predicted
2009,5,39.126776,-76.49222515789474,94.82528141732101,predicted
2009,5,39.13503521052632,-76.49222515789474,81.38572744503176,predicted
2009,5,39.14329442105263,-76.49222515789474,66.0084061304622,predicted
2009,5,39.15155363157895,-76.49222515789474,50.74185651002516,predicted
2009,5,39.15981284210526,-76.49222515789474,37.2354501914891,predicted
2009,5,39.16807205263158,-76.49222515789474,26.475927578852975,predicted
2009,5,39.17633126315789,-76.49222515789474,19.61475596924599,predicted
2009,5,39.18459047368421,-76.49222515789474,18.234948001328053,predicted
2009,5,39.19284968421053,-76.49222515789474,22.958471031505077,predicted
2009,5,39.20110889473684,-76.49222515789474,31.881047518106946,predicted
2009,5,39.20936810526316,-76.49222515789474,40.90972176031433,predicted
2009,5,39.21762731578947,-76.49222515789474,45.96277678319079,predicted
2009,5,39.22588652631579,-76.49222515789474,45.48067120400501,predicted
2009,5,39.23414573684211,-76.49222515789474,41.83343971750631,predicted
2009,5,39.24240494736842,-76.49222515789474,40.435502564335835,predicted
2009,5,39.25066415789474,-76.49222515789474,46.29669283375903,predicted
2009,5,39.25892336842105,-76.49222515789474,60.283627659986,predicted
2009,5,39.26718257894737,-76.49222515789474,78.5251658995883,predicted
2009,5,39.27544178947368,-76.49222515789474,95.49987549209771,predicted
2009,5,39.283701,-76.49222515789474,107.65823702086212,predicted
2009,5,39.126776,-76.48287652631579,92.76096988931275,predicted
2009,5,39.13503521052632,-76.48287652631579,84.6666594893033,predicted
2009,5,39.14329442105263,-76.48287652631579,75.57571766638651,predicted
2009,5,39.15155363157895,-76.48287652631579,64.84717724986524,predicted
2009,5,39.15981284210526,-76.48287652631579,52.16457100438395,predicted
2009,5,39.16807205263158,-76.48287652631579,38.59880177866,predicted
2009,5,39.17633126315789,-76.48287652631579,27.184245694561056,predicted
2009,5,39.18459047368421,-76.48287652631579,21.678112108764516,predicted
2009,5,39.19284968421053,-76.48287652631579,23.85031388592703,predicted
2009,5,39.20110889473684,-76.48287652631579,31.788483401400796,predicted
2009,5,39.20936810526316,-76.48287652631579,40.949559635250964,predicted
2009,5,39.21762731578947,-76.48287652631579,46.92593108558961,predicted
2009,5,39.22588652631579,-76.48287652631579,47.92322528061527,predicted
2009,5,39.23414573684211,-76.48287652631579,45.889829206798396,predicted
2009,5,39.24240494736842,-76.48287652631579,45.622753506277036,predicted
2009,5,39.25066415789474,-76.48287652631579,51.65317293876957,predicted
2009,5,39.25892336842105,-76.48287652631579,64.83468032670022,predicted
2009,5,39.26718257894737,-76.48287652631579,81.7314438795818,predicted
2009,5,39.27544178947368,-76.48287652631579,97.37613406004438,predicted
2009,5,39.283701,-76.48287652631579,108.56706572828816,predicted
2009,5,39.126776,-76.47352789473685,80.79050523987277,predicted
2009,5,39.13503521052632,-76.47352789473685,77.42793372192628,predicted
2009,5,39.14329442105263,-76.47352789473685,74.82817161062786,predicted
2009,5,39.15155363157895,-76.47352789473685,69.35105450201871,predicted
2009,5,39.15981284210526,-76.47352789473685,58.53887997764027,predicted
2009,5,39.16807205263158,-76.47352789473685,43.44331130982246,predicted
2009,5,39.17633126315789,-76.47352789473685,28.626329729799977,predicted
2009,5,39.18459047368421,-76.47352789473685,19.36364126455379,predicted
2009,5,39.19284968421053,-76.47352789473685,18.15529668645803,predicted
2009,5,39.20110889473684,-76.47352789473685,23.60395989861356,predicted
2009,5,39.20936810526316,-76.47352789473685,32.20626975275313,predicted
2009,5,39.21762731578947,-76.47352789473685,40.72328425244824,predicted
2009,5,39.22588652631579,-76.47352789473685,47.398817194808046,predicted
2009,5,39.23414573684211,-76.47352789473685,52.419146649974834,predicted
2009,5,39.24240494736842,-76.47352789473685,57.827934687198194,predicted
2009,5,39.25066415789474,-76.47352789473685,66.10247088446833,predicted
2009,5,39.25892336842105,-76.47352789473685,77.90919319824374,predicted
2009,5,39.26718257894737,-76.47352789473685,91.27110707836687,predicted
2009,5,39.27544178947368,-76.47352789473685,103.10712679421474,predicted
2009,5,39.283701,-76.47352789473685,111.42756902713757,predicted
2009,5,39.126776,-76.46417926315789,59.66335762947269,predicted
2009,5,39.13503521052632,-76.46417926315789,60.1391311341606,predicted
2009,5,39.14329442105263,-76.46417926315789,64.14145149130579,predicted
2009,5,39.15155363157895,-76.46417926315789,65.04507518353046,predicted
2009,5,39.15981284210526,-76.46417926315789,58.09798170633613,predicted
2009,5,39.16807205263158,-76.46417926315789,43.89275689656477,predicted
2009,5,39.17633126315789,-76.46417926315789,27.79861190016222,predicted
2009,5,39.18459047368421,-76.46417926315789,15.93101153535113,predicted
2009,5,39.19284968421053,-76.46417926315789,11.323989018393242,predicted
2009,5,39.20110889473684,-76.46417926315789,13.543995196545392,predicted
2009,5,39.20936810526316,-76.46417926315789,20.936147608500548,predicted
2009,5,39.21762731578947,-76.46417926315789,32.08003586702551,predicted
2009,5,39.22588652631579,-76.46417926315789,45.375189356413316,predicted
2009,5,39.23414573684211,-76.46417926315789,58.836639479843406,predicted
2009,5,39.24240494736842,-76.46417926315789,71.14482651900886,predicted
2009,5,39.25066415789474,-76.46417926315789,82.29646349582103,predicted
2009,5,39.25892336842105,-76.46417926315789,92.71688811505297,predicted
2009,5,39.26718257894737,-76.46417926315789,102.12841672795369,predicted
2009,5,39.27544178947368,-76.46417926315789,109.64758525939841,predicted
2009,5,39.283701,-76.46417926315789,114.69897070587317,predicted
2009,5,39.126776,-76.45483063157894,38.47871638073823,predicted
2009,5,39.13503521052632,-76.45483063157894,41.88700335632938,predicted
2009,5,39.14329442105263,-76.45483063157894,51.879069387609235,predicted
2009,5,39.15155363157895,-76.45483063157894,59.59576428820986,predicted
2009,5,39.15981284210526,-76.45483063157894,58.348887326519815,predicted
2009,5,39.16807205263158,-76.45483063157894,47.855100262558224,predicted
2009,5,39.17633126315789,-76.45483063157894,33.33218771567604,predicted
2009,5,39.18459047368421,-76.45483063157894,20.922232256670842,predicted
2009,5,39.19284968421053,-76.45483063157894,13.963172775011213,predicted
2009,5,39.20110889473684,-76.45483063157894,13.101639033378602,predicted
2009,5,39.20936810526316,-76.45483063157894,18.505296579333606,predicted
2009,5,39.21762731578947,-76.45483063157894,30.370761560001704,predicted
2009,5,39.22588652631579,-76.45483063157894,47.334729938373975,predicted
2009,5,39.23414573684211,-76.45483063157894,65.91714248330588,predicted
2009,5,39.24240494736842,-76.45483063157894,82.42933006566261,predicted
2009,5,39.25066415789474,-76.45483063157894,95.08786304246989,predicted
2009,5,39.25892336842105,-76.45483063157894,104.10495780078513,predicted
2009,5,39.26718257894737,-76.45483063157894,110.38221642553174,predicted
2009,5,39.27544178947368,-76.45483063157894,114.59340591309618,predicted
2009,5,39.283701,-76.45483063157894,117.16674786646064,predicted
2009,5,39.126776,-76.445482,1.7801930311834275,predicted
2009,5,39.13503521052632,-76.445482,34.90918422809064,predicted
2009,5,39.14329442105263,-76.445482,48.50527950290295,predicted
2009,5,39.15155363157895,-76.445482,61.17297223149836,predicted
2009,5,39.15981284210526,-76.445482,65.47927129464304,predicted
2009,5,39.16807205263158,-76.445482,60.27524383973116,predicted
2009,5,39.17633126315789,-76.445482,49.75587321924201,predicted
2009,5,39.18459047368421,-76.445482,39.20375715822548,predicted
2009,5,39.19284968421053,-76.445482,31.816344380828237,predicted
2009,5,39.20110889473684,-76.445482,28.981869832820337,predicted
2009,5,39.20936810526316,-76.445482,32.018911854959306,predicted
2009,5,39.21762731578947,-76.445482,42.03504224382724,predicted
2009,5,39.22588652631579,-76.445482,57.997824230199825,predicted
2009,5,39.23414573684211,-76.445482,76.17571605253981,predicted
2009,5,39.24240494736842,-76.445482,92.25867799387078,predicted
2009,5,39.25066415789474,-76.445482,103.87157393340863,predicted
2009,5,39.25892336842105,-76.445482,111.07889843321318,predicted
2009,5,39.26718257894737,-76.445482,115.16368731755365,predicted
2009,5,39.27544178947368,-76.445482,117.38221001932226,predicted
2009,5,39.283701,-76.445482,118.54009069333,predicted
2009,6,39.126776,-76.623106,574.9641627016083,predicted
2009,6,39.13503521052632,-76.623106,714.8445306166309,predicted
2009,6,39.14329442105263,-76.623106,874.2020676202603,predicted
2009,6,39.15155363157895,-76.623106,1050.2559114269384,predicted
2009,6,39.15981284210526,-76.623106,1239.0443233025594,predicted
2009,6,39.16807205263158,-76.623106,1435.500299565324,predicted
2009,6,39.17633126315789,-76.623106,1633.611051444358,predicted
2009,6,39.18459047368421,-76.623106,1826.6584920674488,predicted
2009,6,39.19284968421053,-76.623106,2007.5305076721418,predicted
2009,6,39.20110889473684,-76.623106,2169.0856808228073,predicted
2009,6,39.20936810526316,-76.623106,2304.5480543229564,predicted
2009,6,39.21762731578947,-76.623106,2407.904203087948,predicted
2009,6,39.22588652631579,-76.623106,2474.272899651446,predicted
2009,6,39.23414573684211,-76.623106,2500.21837146648,predicted
2009,6,39.24240494736842,-76.623106,2483.9816232809853,predicted
